,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage
253,250,2,circle,0.16666666666666666,False,61,2492.6852589641435,0.11504424778761062,1695,0.18160714285714286
254,250,2,circle,0.25,True,62,2493.7131474103585,0.07007921998781232,1641,0.1411111111111111
255,250,2,circle,0.25,False,63,2498.5059760956174,0.07205513784461152,1596,0.13198412698412695
256,400,1,LHS,0.1,True,64,2464.3266832917707,0.49674054758800523,4602,0.31087499999999996
257,400,1,LHS,0.1,False,65,2487.5411471321695,0.4341451292246521,4024,0.2955625
258,400,1,LHS,0.125,True,66,2484.628428927681,0.4151086407276402,3958,0.23620000000000002
259,400,1,LHS,0.125,False,67,2490.5286783042393,0.37590168314186484,3743,0.24175000000000002
260,400,1,LHS,0.16666666666666666,True,68,2495.1770573566087,0.23289902280130292,3070,0.1756818181818182
261,400,1,LHS,0.16666666666666666,False,69,2491.4139650872817,0.22218520986009327,3002,0.19204545454545455
262,400,1,LHS,0.25,True,70,2493.648379052369,0.14708083832335328,2672,0.110875
263,400,1,LHS,0.25,False,71,2491.9251870324188,0.13801801801801802,2775,0.12625000000000003
264,400,1,circle,0.1,True,72,2484.2194513715713,0.22402920677066046,3013,0.32304878048780483
265,400,1,circle,0.1,False,73,2482.2394014962592,0.22752353132099967,3081,0.29847560975609755
266,400,1,circle,0.125,True,74,2492.209476309227,0.21325184946928272,3109,0.2725
267,400,1,circle,0.125,False,75,2490.194513715711,0.18758389261744968,2980,0.23142156862745097
268,400,1,circle,0.16666666666666666,True,76,2497.0423940149626,0.1323859386686612,2674,0.1783582089552239
269,400,1,circle,0.16666666666666666,False,77,2493.3366583541147,0.122655663915979,2666,0.1886940298507463
270,400,1,circle,0.25,True,78,2495.9201995012468,0.07662687716596073,2597,0.13081683168316832
271,400,1,circle,0.25,False,79,2481.266832917706,0.08642462509865825,2534,0.12517326732673267
272,400,2,LHS,0.1,True,80,2489.2743142144636,0.4766747733804997,4523,0.3255625
273,400,2,LHS,0.1,False,81,2475.7755610972567,0.45197073400991267,4237,0.2956875
274,400,2,LHS,0.125,True,82,2485.3092269326685,0.3540974529346622,3612,0.24615
275,400,2,LHS,0.125,False,83,2488.9700748129676,0.34913199228437586,3629,0.24794999999999998
276,400,2,LHS,0.16666666666666666,True,84,2490.6932668329177,0.2715252152521525,3252,0.18670454545454548
277,400,2,LHS,0.16666666666666666,False,85,2482.017456359102,0.22667588113337941,2894,0.1999621212121212
278,400,2,LHS,0.25,True,86,2494.3640897755613,0.12018313620755437,2621,0.10987499999999999
279,400,2,LHS,0.25,False,87,2499.997506234414,0.11722306525037936,2636,0.11352499999999997
280,400,2,circle,0.1,True,88,2489.7655860349128,0.23054089709762532,3032,0.31603658536585366
281,400,2,circle,0.1,False,89,2483.2344139650872,0.22839715350728568,2951,0.31756097560975605
282,400,2,circle,0.125,True,90,2491.4413965087283,0.171960569550931,2739,0.22696078431372552
283,400,2,circle,0.125,False,91,2493.4738154613465,0.16923615977575332,2854,0.2343137254901961
284,400,2,circle,0.16666666666666666,True,92,2492.072319201995,0.12319391634980989,2630,0.18570895522388062
285,400,2,circle,0.16666666666666666,False,93,2475.4763092269327,0.1024542267238021,2567,0.20041044776119404
286,400,2,circle,0.25,True,94,2486.1596009975065,0.06595152959872864,2517,0.11898514851485147
287,400,2,circle,0.25,False,95,2497.361596009975,0.057154276578737014,2502,0.12242574257425742
