,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,Width,Height,Initial_bravery,Battery_size
33,250,0.1,1,LHS,False,33,2437.669322709163,0.4524551831644583,2566,0.2883,80,80,10,75
34,250,0.1,1,circle,True,34,2484.6573705179285,0.30048780487804877,2050,0.31759615384615386,80,80,10,75
35,250,0.1,1,circle,False,35,2471.370517928287,0.29065040650406504,1968,0.28221153846153846,80,80,10,75
36,250,0.1,2,LHS,True,36,2457.99203187251,0.4967391304347826,2760,0.281,80,80,10,75
37,250,0.1,2,LHS,False,37,2446.9402390438245,0.43594875900720576,2498,0.3343,80,80,10,75
38,250,0.1,2,circle,True,38,2480.9083665338644,0.2942298521697663,2097,0.2925,80,80,10,75
39,250,0.1,2,circle,False,39,2482.7290836653387,0.3060185185185185,2160,0.3261538461538461,80,80,10,75
40,250,0.125,1,LHS,True,40,2445.223107569721,0.358860195903829,2246,0.24177419354838708,80,80,10,75
41,250,0.125,1,LHS,False,41,2466.2868525896415,0.3739424703891709,2364,0.24177419354838708,80,80,10,75
42,250,0.125,1,circle,True,42,2483.4581673306775,0.21383975026014568,1922,0.25765625,80,80,10,75
43,250,0.125,1,circle,False,43,2492.2828685258964,0.19412090959511924,1803,0.25468749999999996,80,80,10,75
44,250,0.125,2,LHS,True,44,2479.569721115538,0.295465626523647,2051,0.24475806451612905,80,80,10,75
45,250,0.125,2,LHS,False,45,2469.7808764940237,0.34330418775885874,2173,0.22701612903225807,80,80,10,75
