,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,Width,Height,Initial_bravery,Battery_size
234,250,0.125,1,circle,True,42,2492.7171314741036,0.20200892857142858,1792,0.25765625,80,80,10,75
235,250,0.125,1,circle,False,43,2480.035856573705,0.23636363636363636,1925,0.25328125,80,80,10,75
236,250,0.125,2,LHS,True,44,2465.366533864542,0.35580865603644646,2195,0.24306451612903227,80,80,10,75
237,250,0.125,2,LHS,False,45,2463.601593625498,0.31064657267865825,2057,0.24862903225806451,80,80,10,75
238,250,0.125,2,circle,True,46,2478.1075697211154,0.1422668240850059,1694,0.276171875,80,80,10,75
239,250,0.125,2,circle,False,47,2477.2430278884462,0.17454954954954954,1776,0.22804687500000004,80,80,10,75
240,250,0.16666666666666666,1,LHS,True,48,2474.621513944223,0.29217904574520415,2033,0.19176829268292683,80,80,10,75
241,250,0.16666666666666666,1,LHS,False,49,2480.601593625498,0.2982541222114452,2062,0.1950609756097561,80,80,10,75
242,250,0.16666666666666666,1,circle,True,50,2474.4940239043826,0.11965811965811966,1755,0.18553571428571428,80,80,10,75
243,250,0.16666666666666666,1,circle,False,51,2479.828685258964,0.11507692307692308,1625,0.17648809523809525,80,80,10,75
244,250,0.16666666666666666,2,LHS,True,52,2496.0717131474103,0.1893687707641196,1806,0.1728658536585366,80,80,10,75
245,250,0.16666666666666666,2,LHS,False,53,2484.011952191235,0.293732460243218,2138,0.19567073170731708,80,80,10,75
